Event,Time,Date
TOUCH_ON,12:03:51.524826,2024-10-11
TOUCH_OFF,12:03:54.911682,2024-10-11
TOUCH_ON,12:03:55.023834,2024-10-11
TOUCH_OFF,12:03:55.389648,2024-10-11
PUFF_ON,12:07:10.802811,2024-10-11
PUFF_OFF,12:07:10.802811,2024-10-11
TOUCH_ON,12:10:4.171936,2024-10-11
TOUCH_OFF,12:10:4.893402,2024-10-11
TOUCH_ON,12:10:5.048538,2024-10-11
TOUCH_OFF,12:10:5.309128,2024-10-11
TOUCH_ON,12:10:5.886017,2024-10-11
TOUCH_OFF,12:10:6.400146,2024-10-11
PUFF_ON,12:10:7.160492,2024-10-11
PUFF_OFF,12:10:7.160492,2024-10-11
TOUCH_ON,12:10:9.304077,2024-10-11
TOUCH_OFF,12:10:9.521454,2024-10-11
TOUCH_ON,12:11:38.772964,2024-10-11
TOUCH_OFF,12:11:39.39093,2024-10-11
PUFF_ON,12:11:39.936127,2024-10-11
PUFF_OFF,12:11:39.936127,2024-10-11
TOUCH_ON,12:14:43.503387,2024-10-11
TOUCH_OFF,12:14:43.911652,2024-10-11
PUFF_ON,12:14:44.286758,2024-10-11
PUFF_OFF,12:14:44.286758,2024-10-11
PUFF_ON,12:17:24.298721,2024-10-11
PUFF_OFF,12:17:24.298721,2024-10-11
PUFF_ON,12:17:24.646225,2024-10-11
PUFF_OFF,12:17:24.646225,2024-10-11
PUFF_ON,12:17:24.92955,2024-10-11
PUFF_OFF,12:17:25.278671,2024-10-11
PUFF_ON,12:17:25.62619,2024-10-11
PUFF_OFF,12:17:25.62619,2024-10-11
PUFF_ON,12:17:25.911514,2024-10-11
PUFF_OFF,12:17:26.053665,2024-10-11
PUFF_ON,12:17:26.258652,2024-10-11
PUFF_OFF,12:17:26.258652,2024-10-11
PUFF_ON,12:17:26.54364,2024-10-11
PUFF_OFF,12:17:26.54364,2024-10-11
PUFF_ON,12:17:26.889984,2024-10-11
PUFF_OFF,12:17:27.176102,2024-10-11
PUFF_ON,12:17:27.523605,2024-10-11
PUFF_OFF,12:17:27.523605,2024-10-11
PUFF_ON,12:17:27.808563,2024-10-11
PUFF_OFF,12:17:27.808563,2024-10-11
PUFF_ON,12:17:40.65509,2024-10-11
PUFF_OFF,12:17:40.65509,2024-10-11
TOUCH_ON,12:17:40.037842,2024-10-11
TOUCH_OFF,12:17:40.802078,2024-10-11
PUFF_ON,12:21:35.032562,2024-10-11
PUFF_OFF,12:21:35.032562,2024-10-11
TOUCH_ON,12:21:34.281265,2024-10-11
TOUCH_OFF,12:21:37.637955,2024-10-11
PUFF_ON,12:24:31.511307,2024-10-11
PUFF_OFF,12:24:31.511307,2024-10-11
PUFF_ON,12:27:47.143799,2024-10-11
PUFF_OFF,12:27:47.143799,2024-10-11
TOUCH_ON,12:27:46.290222,2024-10-11
TOUCH_OFF,12:27:47.2668,2024-10-11
TOUCH_ON,12:27:49.303391,2024-10-11
TOUCH_OFF,12:27:49.771942,2024-10-11
TOUCH_ON,12:28:32.795105,2024-10-11
TOUCH_OFF,12:28:33.518066,2024-10-11
TOUCH_ON,12:28:34.298172,2024-10-11
TOUCH_OFF,12:28:34.516022,2024-10-11
TOUCH_ON,12:28:34.627563,2024-10-11
TOUCH_OFF,12:28:34.887344,2024-10-11
TOUCH_ON,12:28:35.76033,2024-10-11
TOUCH_OFF,12:28:36.884003,2024-10-11
TOUCH_ON,12:28:37.396744,2024-10-11
TOUCH_OFF,12:28:37.509567,2024-10-11
PUFF_ON,12:28:41.155899,2024-10-11
PUFF_OFF,12:28:41.155899,2024-10-11
TOUCH_ON,12:28:43.508118,2024-10-11
TOUCH_OFF,12:28:43.810577,2024-10-11
PUFF_ON,12:31:37.144958,2024-10-11
PUFF_OFF,12:31:37.144958,2024-10-11
TOUCH_ON,12:31:36.783813,2024-10-11
TOUCH_OFF,12:31:37.550262,2024-10-11
PUFF_ON,12:36:54.902374,2024-10-11
PUFF_OFF,12:36:54.902374,2024-10-11
TOUCH_ON,12:45:40.277222,2024-10-11
TOUCH_OFF,12:45:40.788849,2024-10-11
PUFF_ON,12:45:41.179245,2024-10-11
PUFF_OFF,12:45:41.179245,2024-10-11
TOUCH_ON,12:50:33.290268,2024-10-11
TOUCH_OFF,12:50:33.403275,2024-10-11
PUFF_ON,12:50:34.186539,2024-10-11
PUFF_OFF,12:50:34.186539,2024-10-11
TOUCH_ON,12:50:33.769531,2024-10-11
TOUCH_OFF,12:50:36.260956,2024-10-11
PUFF_ON,12:53:1.133682,2024-10-11
PUFF_OFF,12:53:1.133682,2024-10-11
PUFF_ON,12:58:3.164795,2024-10-11
PUFF_OFF,12:58:3.164795,2024-10-11
PUFF_ON,13:01:8.555817,2024-10-11
PUFF_OFF,13:01:8.555817,2024-10-11
TOUCH_ON,13:01:10.543625,2024-10-11
TOUCH_OFF,13:01:10.804764,2024-10-11
TOUCH_ON,13:04:56.753174,2024-10-11
TOUCH_OFF,13:04:57.012772,2024-10-11
PUFF_ON,13:04:57.667511,2024-10-11
PUFF_OFF,13:04:57.667511,2024-10-11
TOUCH_ON,13:04:57.632294,2024-10-11
TOUCH_OFF,13:04:57.787827,2024-10-11
TOUCH_ON,13:08:57.780579,2024-10-11
TOUCH_OFF,13:08:57.893509,2024-10-11
PUFF_ON,13:08:58.504242,2024-10-11
PUFF_OFF,13:08:58.504242,2024-10-11
TOUCH_ON,13:09:0.651245,2024-10-11
TOUCH_OFF,13:09:1.015213,2024-10-11
TOUCH_ON,13:10:15.425842,2024-10-11
TOUCH_OFF,13:10:15.686218,2024-10-11
TOUCH_ON,13:10:15.797562,2024-10-11
TOUCH_OFF,13:10:16.015244,2024-10-11
PUFF_ON,13:10:16.62616,2024-10-11
PUFF_OFF,13:10:16.62616,2024-10-11
TOUCH_ON,13:12:0.160797,2024-10-11
TOUCH_OFF,13:12:0.273651,2024-10-11
PUFF_ON,13:12:1.16983,2024-10-11
PUFF_OFF,13:12:1.16983,2024-10-11
TOUCH_ON,13:12:0.42688,2024-10-11
TOUCH_OFF,13:12:3.274078,2024-10-11
PUFF_ON,13:16:39.558136,2024-10-11
PUFF_OFF,13:16:39.558136,2024-10-11
PUFF_ON,13:18:4.002274,2024-10-11
PUFF_OFF,13:18:4.002274,2024-10-11
TOUCH_ON,13:18:5.527985,2024-10-11
TOUCH_OFF,13:18:6.039368,2024-10-11
TOUCH_ON,13:19:26.279449,2024-10-11
TOUCH_OFF,13:19:27.148209,2024-10-11
TOUCH_ON,13:19:28.127411,2024-10-11
TOUCH_OFF,13:19:28.388138,2024-10-11
TOUCH_ON,13:19:28.507278,2024-10-11
TOUCH_OFF,13:19:29.057083,2024-10-11
TOUCH_ON,13:24:34.431946,2024-10-11
TOUCH_OFF,13:24:35.005341,2024-10-11
TOUCH_ON,13:24:36.385864,2024-10-11
TOUCH_OFF,13:24:36.436249,2024-10-11
TOUCH_ON,13:24:36.547699,2024-10-11
TOUCH_OFF,13:24:37.017792,2024-10-11
TOUCH_ON,13:29:20.386459,2024-10-11
TOUCH_OFF,13:29:20.647217,2024-10-11
TOUCH_ON,13:29:20.800827,2024-10-11
TOUCH_OFF,13:29:26.640259,2024-10-11
PUFF_ON,13:29:27.632584,2024-10-11
PUFF_OFF,13:29:27.632584,2024-10-11
PUFF_ON,19:53:9.177933,2024-10-11
PUFF_OFF,19:53:9.177933,2024-10-11
TOUCH_ON,21:35:16.151627,2024-10-11
TOUCH_OFF,21:35:20.06012,2024-10-11
PUFF_ON,21:35:17.287338,2024-10-11
PUFF_OFF,21:35:20.013733,2024-10-11
TOUCH_ON,21:35:20.276321,2024-10-11
TOUCH_OFF,21:36:21.145035,2024-10-11
PUFF_ON,21:36:22.90712,2024-10-11
PUFF_OFF,21:36:25.125076,2024-10-11
TOUCH_ON,21:36:25.176102,2024-10-11
TOUCH_OFF,21:36:26.148331,2024-10-11
TOUCH_ON,21:36:26.513428,2024-10-11
TOUCH_OFF,21:36:29.156189,2024-10-11
PUFF_ON,21:37:24.383713,2024-10-11
PUFF_OFF,21:37:27.060791,2024-10-11
TOUCH_ON,21:37:23.16539,2024-10-11
TOUCH_OFF,21:37:27.892776,2024-10-11
TOUCH_ON,21:37:31.663544,2024-10-11
TOUCH_OFF,21:37:32.133652,2024-10-11
TOUCH_ON,21:37:33.515198,2024-10-11
TOUCH_OFF,21:37:35.032425,2024-10-11
TOUCH_ON,22:01:54.923401,2024-10-11
TOUCH_OFF,22:01:55.141647,2024-10-11
TOUCH_ON,22:01:55.264328,2024-10-11
TOUCH_OFF,22:01:55.407654,2024-10-11
TOUCH_ON,22:01:55.519974,2024-10-11
TOUCH_OFF,22:01:55.675827,2024-10-11
TOUCH_ON,22:01:57.881165,2024-10-11
TOUCH_OFF,22:01:57.931488,2024-10-11
PUFF_ON,22:01:58.883774,2024-10-11
PUFF_OFF,22:02:0.803711,2024-10-11
TOUCH_ON,22:01:58.044144,2024-10-11
TOUCH_OFF,22:02:1.00531,2024-10-11
TOUCH_ON,22:02:1.265228,2024-10-11
TOUCH_OFF,22:02:1.524902,2024-10-11
TOUCH_ON,22:02:30.402985,2024-10-11
TOUCH_OFF,22:02:30.558411,2024-10-11
TOUCH_ON,22:02:30.775421,2024-10-11
TOUCH_OFF,22:02:30.888351,2024-10-11
TOUCH_ON,22:02:31.761642,2024-10-11
TOUCH_OFF,22:02:34.046371,2024-10-11
TOUCH_ON,22:02:34.158356,2024-10-11
TOUCH_OFF,22:02:54.883469,2024-10-11
TOUCH_ON,22:02:56.276718,2024-10-11
TOUCH_OFF,22:02:56.642578,2024-10-11
TOUCH_ON,22:02:57.157654,2024-10-11
TOUCH_OFF,22:03:0.059052,2024-10-11
PUFF_ON,22:02:57.511856,2024-10-11
PUFF_OFF,22:03:4.6e-05,2024-10-11
TOUCH_ON,22:03:0.679352,2024-10-11
TOUCH_OFF,22:03:1.002838,2024-10-11
TOUCH_ON,22:03:1.812042,2024-10-11
TOUCH_OFF,22:03:16.503906,2024-10-11
TOUCH_ON,22:03:28.312332,2024-10-11
TOUCH_OFF,22:03:28.530441,2024-10-11
PUFF_ON,22:03:29.804672,2024-10-11
PUFF_OFF,22:03:31.632507,2024-10-11
TOUCH_ON,22:03:32.153915,2024-10-11
TOUCH_OFF,22:03:32.667786,2024-10-11
TOUCH_ON,22:03:33.139847,2024-10-11
TOUCH_OFF,22:03:33.252884,2024-10-11
PUFF_ON,22:10:17.027344,2024-10-11
PUFF_OFF,22:10:19.753647,2024-10-11
TOUCH_ON,22:10:16.274475,2024-10-11
TOUCH_OFF,22:10:19.887466,2024-10-11
TOUCH_ON,22:10:20.309479,2024-10-11
TOUCH_OFF,22:10:22.677704,2024-10-11
PUFF_ON,22:15:44.794296,2024-10-11
PUFF_OFF,22:15:46.760223,2024-10-11
TOUCH_ON,22:15:43.915405,2024-10-11
TOUCH_OFF,22:15:47.04306,2024-10-11
TOUCH_ON,22:17:44.791092,2024-10-11
TOUCH_OFF,22:17:45.303513,2024-10-11
PUFF_ON,22:17:46.633896,2024-10-11
PUFF_OFF,22:17:48.536987,2024-10-11
TOUCH_ON,22:17:46.026276,2024-10-11
TOUCH_OFF,22:17:48.686264,2024-10-11
TOUCH_ON,22:17:49.26355,2024-10-11
TOUCH_OFF,22:18:24.15506,2024-10-11
PUFF_ON,22:18:26.050461,2024-10-11
PUFF_OFF,22:18:28.028717,2024-10-11
TOUCH_ON,22:18:24.880936,2024-10-11
TOUCH_OFF,22:18:29.795624,2024-10-11
TOUCH_ON,22:18:30.267365,2024-10-11
TOUCH_OFF,22:18:31.43219,2024-10-11
TOUCH_ON,22:18:32.812317,2024-10-11
TOUCH_OFF,22:18:33.029922,2024-10-11
TOUCH_ON,22:27:39.133835,2024-10-11
TOUCH_OFF,22:27:39.18428,2024-10-11
PUFF_ON,22:27:40.424438,2024-10-11
PUFF_OFF,22:27:43.149902,2024-10-11
TOUCH_ON,22:27:39.401642,2024-10-11
TOUCH_OFF,22:27:43.393997,2024-10-11
TOUCH_ON,22:27:43.637329,2024-10-11
TOUCH_OFF,22:27:44.000702,2024-10-11
PUFF_ON,22:27:44.302811,2024-10-11
PUFF_OFF,22:27:44.302811,2024-10-11
PUFF_ON,22:27:44.650284,2024-10-11
PUFF_OFF,22:27:44.650284,2024-10-11
PUFF_ON,22:27:44.935272,2024-10-11
PUFF_OFF,22:27:44.935272,2024-10-11
PUFF_ON,22:27:45.282761,2024-10-11
PUFF_OFF,22:27:45.282761,2024-10-11
PUFF_ON,22:27:45.630249,2024-10-11
PUFF_OFF,22:27:45.630249,2024-10-11
PUFF_ON,22:27:45.913376,2024-10-11
PUFF_OFF,22:27:45.925949,2024-10-11
PUFF_ON,22:28:5.930618,2024-10-11
PUFF_OFF,22:28:8.010895,2024-10-11
PUFF_ON,22:28:45.760361,2024-10-11
PUFF_OFF,22:28:45.760361,2024-10-11
TOUCH_ON,22:29:57.134445,2024-10-11
TOUCH_OFF,22:29:57.18486,2024-10-11
PUFF_ON,22:29:57.877808,2024-10-11
PUFF_OFF,22:29:59.755692,2024-10-11
TOUCH_ON,22:30:28.054047,2024-10-11
TOUCH_OFF,22:30:33.679962,2024-10-11
PUFF_ON,22:30:43.265411,2024-10-11
PUFF_OFF,22:30:44.642929,2024-10-11
TOUCH_ON,22:30:42.041962,2024-10-11
TOUCH_OFF,22:30:45.274323,2024-10-11
TOUCH_ON,22:34:15.792145,2024-10-11
TOUCH_OFF,22:34:15.905136,2024-10-11
PUFF_ON,22:34:17.65506,2024-10-11
PUFF_OFF,22:34:19.298416,2024-10-11
PUFF_ON,22:35:29.50679,2024-10-11
PUFF_OFF,22:35:31.186844,2024-10-11
TOUCH_ON,22:35:28.421249,2024-10-11
TOUCH_OFF,22:35:31.509567,2024-10-11
PUFF_ON,22:37:11.675842,2024-10-11
PUFF_OFF,22:37:13.184509,2024-10-11
TOUCH_ON,22:37:10.934036,2024-10-11
TOUCH_OFF,22:37:13.534988,2024-10-11
PUFF_ON,22:38:42.507446,2024-10-11
PUFF_OFF,22:38:43.916611,2024-10-11
TOUCH_ON,22:38:41.503403,2024-10-11
TOUCH_OFF,22:38:44.264542,2024-10-11
TOUCH_ON,22:40:51.798462,2024-10-11
TOUCH_OFF,22:40:52.016495,2024-10-11
PUFF_ON,22:40:52.786469,2024-10-11
PUFF_OFF,22:40:54.28125,2024-10-11
TOUCH_ON,22:40:52.27713,2024-10-11
TOUCH_OFF,22:40:54.517197,2024-10-11
PUFF_ON,22:42:57.055176,2024-10-11
PUFF_OFF,22:42:58.561691,2024-10-11
TOUCH_ON,22:44:40.16481,2024-10-11
TOUCH_OFF,22:44:40.27771,2024-10-11
TOUCH_ON,22:44:40.432159,2024-10-11
TOUCH_OFF,22:44:40.545074,2024-10-11
PUFF_ON,22:44:41.550751,2024-10-11
PUFF_OFF,22:44:43.137695,2024-10-11
TOUCH_ON,22:44:40.875275,2024-10-11
TOUCH_OFF,22:44:43.548294,2024-10-11
TOUCH_ON,22:45:45.501938,2024-10-11
TOUCH_OFF,22:45:47.532669,2024-10-11
PUFF_ON,22:45:46.66658,2024-10-11
PUFF_OFF,22:45:48.161285,2024-10-11
TOUCH_ON,22:45:47.645187,2024-10-11
TOUCH_OFF,22:45:48.307114,2024-10-11
TOUCH_ON,22:45:48.418884,2024-10-11
TOUCH_OFF,22:45:48.784866,2024-10-11
TOUCH_ON,22:47:18.136292,2024-10-11
TOUCH_OFF,22:47:18.50032,2024-10-11
TOUCH_ON,22:47:19.522369,2024-10-11
TOUCH_OFF,22:47:19.678223,2024-10-11
TOUCH_ON,22:47:20.911667,2024-10-11
TOUCH_OFF,22:47:21.382233,2024-10-11
TOUCH_ON,22:47:36.163116,2024-10-11
TOUCH_OFF,22:47:40.52623,2024-10-11
TOUCH_ON,22:47:40.935654,2024-10-11
TOUCH_OFF,22:47:47.423569,2024-10-11
TOUCH_ON,22:48:7.157913,2024-10-11
TOUCH_OFF,22:48:7.418961,2024-10-11
TOUCH_ON,22:48:24.000671,2024-10-11
TOUCH_OFF,22:48:24.156616,2024-10-11
PUFF_ON,22:48:26.433044,2024-10-11
PUFF_OFF,22:48:28.018997,2024-10-11
TOUCH_ON,22:49:18.785736,2024-10-11
TOUCH_OFF,22:49:19.150467,2024-10-11
TOUCH_ON,22:49:19.559708,2024-10-11
TOUCH_OFF,22:49:19.672729,2024-10-11
TOUCH_ON,22:49:21.518753,2024-10-11
TOUCH_OFF,22:49:21.883316,2024-10-11
TOUCH_ON,22:49:25.042465,2024-10-11
TOUCH_OFF,22:49:25.512482,2024-10-11
TOUCH_ON,22:49:26.025696,2024-10-11
TOUCH_OFF,22:49:26.390472,2024-10-11
PUFF_ON,22:49:27.022858,2024-10-11
PUFF_OFF,22:49:28.281998,2024-10-11
PUFF_ON,22:53:27.681717,2024-10-11
PUFF_OFF,22:53:27.681717,2024-10-11
TOUCH_ON,22:53:28.512405,2024-10-11
TOUCH_OFF,22:53:28.625366,2024-10-11
PUFF_ON,22:53:29.158951,2024-10-11
PUFF_OFF,22:53:30.68277,2024-10-11
TOUCH_ON,22:53:30.783203,2024-10-11
TOUCH_OFF,22:53:30.896179,2024-10-11
TOUCH_ON,22:56:41.885086,2024-10-11
TOUCH_OFF,22:56:42.901245,2024-10-11
PUFF_ON,22:56:42.646194,2024-10-11
PUFF_OFF,22:56:44.035538,2024-10-11
TOUCH_ON,22:56:44.177231,2024-10-11
TOUCH_OFF,22:56:44.43721,2024-10-11
PUFF_ON,23:05:45.297272,2024-10-11
PUFF_OFF,23:05:47.290665,2024-10-11
TOUCH_ON,23:09:57.524857,2024-10-11
TOUCH_OFF,23:09:57.930954,2024-10-11
TOUCH_ON,23:09:58.507919,2024-10-11
TOUCH_OFF,23:09:58.663559,2024-10-11
TOUCH_ON,23:09:58.775894,2024-10-11
TOUCH_OFF,23:09:59.899246,2024-10-11
PUFF_ON,23:09:58.533646,2024-10-11
PUFF_OFF,23:10:0.144943,2024-10-11
TOUCH_ON,23:10:0.518265,2024-10-11
TOUCH_OFF,23:10:15.278488,2024-10-11
TOUCH_ON,23:10:15.432968,2024-10-11
TOUCH_OFF,23:10:18.650192,2024-10-11
TOUCH_ON,23:10:18.766693,2024-10-11
TOUCH_OFF,23:10:19.021729,2024-10-11
TOUCH_ON,23:13:16.399185,2024-10-11
TOUCH_OFF,23:13:17.016418,2024-10-11
TOUCH_ON,23:13:17.127563,2024-10-11
TOUCH_OFF,23:13:17.387466,2024-10-11
TOUCH_ON,23:13:18.528427,2024-10-11
TOUCH_OFF,23:13:19.146042,2024-10-11
TOUCH_ON,23:13:19.665573,2024-10-11
TOUCH_OFF,23:13:20.792007,2024-10-11
PUFF_ON,23:13:19.008408,2024-10-11
PUFF_OFF,23:13:21.174896,2024-10-11
TOUCH_ON,23:13:49.683289,2024-10-11
TOUCH_OFF,23:13:52.425461,2024-10-11
PUFF_ON,23:13:50.798019,2024-10-11
PUFF_OFF,23:13:52.384018,2024-10-11
TOUCH_ON,23:13:52.537888,2024-10-11
TOUCH_OFF,23:13:52.798584,2024-10-11
TOUCH_ON,23:17:46.508728,2024-10-11
TOUCH_OFF,23:17:46.809967,2024-10-11
TOUCH_ON,23:17:47.132492,2024-10-11
TOUCH_OFF,23:17:47.392807,2024-10-11
PUFF_ON,23:17:47.556778,2024-10-11
PUFF_OFF,23:17:49.06134,2024-10-11
TOUCH_ON,23:17:47.75946,2024-10-11
TOUCH_OFF,23:17:49.178589,2024-10-11
TOUCH_ON,23:17:49.290604,2024-10-11
TOUCH_OFF,23:17:49.403656,2024-10-11
TOUCH_ON,23:17:50.277664,2024-10-11
TOUCH_OFF,23:17:50.896484,2024-10-11
TOUCH_ON,23:20:48.781448,2024-10-11
TOUCH_OFF,23:20:49.294449,2024-10-11
TOUCH_ON,23:20:49.405365,2024-10-11
TOUCH_OFF,23:20:49.561142,2024-10-11
PUFF_ON,23:20:50.419464,2024-10-11
PUFF_OFF,23:20:51.807709,2024-10-11
TOUCH_ON,23:20:51.9151,2024-10-11
TOUCH_OFF,23:20:52.02803,2024-10-11
TOUCH_ON,23:23:47.923874,2024-10-11
TOUCH_OFF,23:23:48.28981,2024-10-11
PUFF_ON,23:23:48.382278,2024-10-11
PUFF_OFF,23:23:49.937256,2024-10-11
TOUCH_ON,23:23:50.389023,2024-10-11
TOUCH_OFF,23:23:50.502045,2024-10-11
TOUCH_ON,23:29:28.667999,2024-10-11
TOUCH_OFF,23:29:28.928543,2024-10-11
TOUCH_ON,23:29:29.040436,2024-10-11
TOUCH_OFF,23:29:29.301102,2024-10-11
PUFF_ON,23:29:29.39888,2024-10-11
PUFF_OFF,23:29:31.509979,2024-10-11
TOUCH_ON,23:29:31.803162,2024-10-11
TOUCH_OFF,23:29:32.020782,2024-10-11
TOUCH_ON,23:36:25.809692,2024-10-11
TOUCH_OFF,23:36:26.175278,2024-10-11
TOUCH_ON,23:36:26.39299,2024-10-11
TOUCH_OFF,23:36:27.052643,2024-10-11
PUFF_ON,23:36:26.774887,2024-10-11
PUFF_OFF,23:36:28.560104,2024-10-11
TOUCH_ON,23:36:28.539413,2024-10-11
TOUCH_OFF,23:36:29.310593,2024-10-11
TOUCH_ON,23:39:41.507675,2024-10-11
TOUCH_OFF,23:39:41.76712,2024-10-11
PUFF_ON,23:39:42.402969,2024-10-11
PUFF_OFF,23:39:44.026428,2024-10-11
TOUCH_ON,23:39:44.270447,2024-10-11
TOUCH_OFF,23:39:44.425919,2024-10-11
PUFF_ON,23:44:54.283249,2024-10-11
PUFF_OFF,23:44:55.424301,2024-10-11
TOUCH_ON,23:44:53.660583,2024-10-11
TOUCH_OFF,23:44:55.636505,2024-10-11
PUFF_ON,23:50:12.151428,2024-10-11
PUFF_OFF,23:50:13.792999,2024-10-11
PUFF_ON,23:52:48.050964,2024-10-11
PUFF_OFF,23:52:49.520935,2024-10-11
TOUCH_ON,23:52:47.505478,2024-10-11
TOUCH_OFF,23:52:49.661362,2024-10-11
TOUCH_ON,23:54:44.259125,2024-10-11
TOUCH_OFF,23:54:44.916992,2024-10-11
PUFF_ON,23:54:45.538757,2024-10-11
PUFF_OFF,23:54:46.811203,2024-10-11
PUFF_ON,23:59:8.930313,2024-10-11
PUFF_OFF,23:59:10.148849,2024-10-11
PUFF_ON,23:59:43.549622,2024-10-11
PUFF_OFF,23:59:45.307358,2024-10-11
TOUCH_ON,23:59:42.750397,2024-10-11
TOUCH_OFF,23:59:45.529099,2024-10-11
TOUCH_ON,00:03:40.13472,2024-10-12
TOUCH_OFF,00:03:40.395996,2024-10-12
TOUCH_ON,00:03:40.551376,2024-10-12
TOUCH_OFF,00:03:41.375443,2024-10-12
PUFF_ON,00:03:41.68602,2024-10-12
PUFF_OFF,00:03:42.904556,2024-10-12
TOUCH_ON,00:03:43.010223,2024-10-12
TOUCH_OFF,00:03:43.415176,2024-10-12
PUFF_ON,00:08:54.628525,2024-10-12
PUFF_OFF,00:08:56.177399,2024-10-12
TOUCH_ON,00:17:10.268112,2024-10-12
TOUCH_OFF,00:17:11.67804,2024-10-12
PUFF_ON,00:17:10.560989,2024-10-12
PUFF_OFF,00:17:12.291428,2024-10-12
TOUCH_ON,00:21:33.424683,2024-10-12
TOUCH_OFF,00:21:34.043335,2024-10-12
PUFF_ON,00:21:33.808533,2024-10-12
PUFF_OFF,00:21:35.421219,2024-10-12
TOUCH_ON,00:21:35.889511,2024-10-12
TOUCH_OFF,00:21:36.002502,2024-10-12
TOUCH_ON,00:24:31.630646,2024-10-12
TOUCH_OFF,00:24:32.183487,2024-10-12
TOUCH_ON,00:24:32.400848,2024-10-12
TOUCH_OFF,00:24:33.267624,2024-10-12
TOUCH_ON,00:24:55.904648,2024-10-12
TOUCH_OFF,00:24:56.914764,2024-10-12
PUFF_ON,00:24:58.142242,2024-10-12
PUFF_OFF,00:24:59.65004,2024-10-12
TOUCH_ON,00:24:57.026993,2024-10-12
TOUCH_OFF,00:24:59.809692,2024-10-12
TOUCH_ON,00:34:50.889191,2024-10-12
TOUCH_OFF,00:34:51.044479,2024-10-12
PUFF_ON,00:34:53.534195,2024-10-12
PUFF_OFF,00:34:55.917648,2024-10-12
TOUCH_ON,00:34:51.262466,2024-10-12
TOUCH_OFF,00:34:57.004272,2024-10-12
PUFF_ON,00:35:42.264938,2024-10-12
PUFF_OFF,00:35:44.260376,2024-10-12
TOUCH_ON,00:35:39.795685,2024-10-12
TOUCH_OFF,00:35:44.67244,2024-10-12
TOUCH_ON,00:35:44.785019,2024-10-12
TOUCH_OFF,00:35:44.89798,2024-10-12
PUFF_ON,00:37:4.384033,2024-10-12
PUFF_OFF,00:37:6.18129,2024-10-12
TOUCH_ON,00:37:3.500214,2024-10-12
TOUCH_OFF,00:37:7.170532,2024-10-12
TOUCH_ON,00:38:57.400375,2024-10-12
TOUCH_OFF,00:38:57.513428,2024-10-12
TOUCH_ON,00:38:58.535736,2024-10-12
TOUCH_OFF,00:38:59.912262,2024-10-12
PUFF_ON,00:39:1.396011,2024-10-12
PUFF_OFF,00:39:3.310562,2024-10-12
TOUCH_ON,00:39:0.024536,2024-10-12
TOUCH_OFF,00:39:4.28479,2024-10-12
PUFF_ON,00:39:53.770126,2024-10-12
PUFF_OFF,00:39:56.152512,2024-10-12
TOUCH_ON,00:39:52.685196,2024-10-12
TOUCH_OFF,00:39:56.406311,2024-10-12
PUFF_ON,00:43:48.411255,2024-10-12
PUFF_OFF,00:43:50.154831,2024-10-12
TOUCH_ON,00:43:44.278015,2024-10-12
TOUCH_OFF,00:43:50.884674,2024-10-12
PUFF_ON,00:44:39.405914,2024-10-12
PUFF_OFF,00:44:40.933182,2024-10-12
PUFF_ON,00:49:6.512253,2024-10-12
PUFF_OFF,00:49:8.507126,2024-10-12
TOUCH_ON,00:49:5.057251,2024-10-12
TOUCH_OFF,00:49:9.013535,2024-10-12
PUFF_ON,00:50:25.137878,2024-10-12
PUFF_OFF,00:50:26.764282,2024-10-12
TOUCH_ON,00:50:24.393463,2024-10-12
TOUCH_OFF,00:50:27.556488,2024-10-12
PUFF_ON,00:51:58.922241,2024-10-12
PUFF_OFF,00:52:1.033691,2024-10-12
TOUCH_ON,00:51:58.127319,2024-10-12
TOUCH_OFF,00:52:2.027237,2024-10-12
PUFF_ON,00:54:15.045883,2024-10-12
PUFF_OFF,00:54:16.806366,2024-10-12
PUFF_ON,00:55:33.301071,2024-10-12
PUFF_OFF,00:55:34.773849,2024-10-12
TOUCH_ON,00:55:32.514008,2024-10-12
TOUCH_OFF,00:55:35.176865,2024-10-12
PUFF_ON,01:12:9.508652,2024-10-12
PUFF_OFF,01:12:13.255844,2024-10-12
TOUCH_ON,01:12:8.557358,2024-10-12
TOUCH_OFF,01:12:13.41684,2024-10-12
PUFF_ON,01:19:18.562469,2024-10-12
PUFF_OFF,01:19:20.541122,2024-10-12
PUFF_ON,01:26:50.058014,2024-10-12
PUFF_OFF,01:26:51.629303,2024-10-12
TOUCH_ON,01:26:48.913528,2024-10-12
TOUCH_OFF,01:26:52.040054,2024-10-12
TOUCH_ON,01:33:51.379547,2024-10-12
TOUCH_OFF,01:33:51.682999,2024-10-12
PUFF_ON,01:33:53.127258,2024-10-12
PUFF_OFF,01:33:55.039886,2024-10-12
TOUCH_ON,01:33:52.259338,2024-10-12
TOUCH_OFF,01:33:55.176392,2024-10-12
TOUCH_ON,01:33:55.393188,2024-10-12
TOUCH_OFF,01:33:55.758789,2024-10-12
TOUCH_ON,01:40:37.795242,2024-10-12
TOUCH_OFF,01:40:40.930176,2024-10-12
PUFF_ON,01:40:38.923782,2024-10-12
PUFF_OFF,01:40:40.878952,2024-10-12
PUFF_ON,01:42:48.668457,2024-10-12
PUFF_OFF,01:42:50.175064,2024-10-12
TOUCH_ON,01:42:47.647522,2024-10-12
